gene,prior_acrophase_loc,prior_acrophase_95_interval
Fam72bp,5.089380098815465,0.39269908169872414
Fam83d,5.15221195188726,0.39269908169872414
Fam84b,0.9424777960769379,0.39269908169872414
Fancd2,4.71238898038469,0.39269908169872414
Fanci,4.209734155810323,0.39269908169872414
Fen1,3.267256359733385,0.39269908169872414
Fopnl,5.969026041820607,0.39269908169872414
Foxm1,5.403539364174444,0.39269908169872414
Fzr1,5.15221195188726,0.39269908169872414
G2e3,5.654866776461628,0.39269908169872414
Gabpb1,5.340707511102648,0.39269908169872414
Gas1,5.02654824574367,0.39269908169872414
Gas2l3,5.46637121724624,0.39269908169872414
Gas6,6.220353454107791,0.39269908169872414
Gclm,4.586725274241098,0.39269908169872414
Gcsam,5.843362335677016,0.39269908169872414
Gins2,3.141592653589793,0.39269908169872414
Gmnn,2.9530970943744053,0.39269908169872414
Golga8a,4.272566008882119,0.39269908169872414
Gpsm2,5.843362335677016,0.39269908169872414
Grpel1,0.5654866776461628,0.39269908169872414
Gse1,0.06283185307179587,0.39269908169872414
Gtse1,5.592034923389832,0.39269908169872414
H1f0,4.084070449666731,0.39269908169872414
H2afx,4.523893421169302,0.39269908169872414
Hbg2,5.9061941887488105,0.39269908169872414
Hells,3.455751918948772,0.39269908169872414
Hif1a,0.12566370614359174,0.39269908169872414
Hint3,5.46637121724624,0.39269908169872414
Hist1h2ac,3.8955748904513436,0.39269908169872414
Hist1h4b,3.8955748904513436,0.39269908169872414
Hist1h4c,4.0212385965949355,0.39269908169872414
Hist2h4a,3.392920065876977,0.39269908169872414
Hist2h4b,3.392920065876977,0.39269908169872414
Hjurp,4.775220833456485,0.39269908169872414
Hmg20b,5.780530482605219,0.39269908169872414
Hmgb2,5.02654824574367,0.39269908169872414
Hmgb3p,5.717698629533424,0.39269908169872414
Hmmr,5.654866776461628,0.39269908169872414
Hn1,5.46637121724624,0.39269908169872414
Hormad1,1.9477874452256714,0.39269908169872414
Hp1bp3,5.089380098815465,0.39269908169872414
Hrsp12,4.586725274241098,0.39269908169872414
Hspa1lp,5.843362335677016,0.39269908169872414
Hspa2,5.277875658030852,0.39269908169872414
Hspa4,0.9424777960769379,0.39269908169872414
Hspa8,0.0,0.39269908169872414
Hspb8,3.455751918948772,0.39269908169872414
Ido1,5.654866776461628,0.39269908169872414
Ier5,3.518583772020568,0.39269908169872414
Ifit2,0.18849555921538758,0.39269908169872414
Il6,5.02654824574367,0.39269908169872414
Il7r,5.717698629533424,0.39269908169872414
Inpp5k,5.843362335677016,0.39269908169872414
Insig2,4.1469023027385274,0.39269908169872414
Ints8,2.57610597594363,0.39269908169872414
Iqgap3,5.089380098815465,0.39269908169872414
Irak1p,4.775220833456485,0.39269908169872414
Ivns1abp,2.764601535159018,0.39269908169872414
Kbtbd2,6.031857894892402,0.39269908169872414
Kiaa1524,5.089380098815465,0.39269908169872414
Kif11,5.089380098815465,0.39269908169872414
Kif14,5.46637121724624,0.39269908169872414
Kif20b,5.529203070318036,0.39269908169872414
Kif23,5.15221195188726,0.39269908169872414
Kif2c,5.592034923389832,0.39269908169872414
Kif5b,5.843362335677016,0.39269908169872414
Kifc1p,4.900884539600077,0.39269908169872414
Klf6,4.523893421169302,0.39269908169872414
Klf9,5.215043804959057,0.39269908169872414
Kmo,0.5026548245743669,0.39269908169872414
Kpna2p,5.340707511102648,0.39269908169872414
Larp1,0.12566370614359174,0.39269908169872414
Lbr,5.9061941887488105,0.39269908169872414
Liph,3.518583772020568,0.39269908169872414
Lmna,5.654866776461628,0.39269908169872414
Lpp,5.780530482605219,0.39269908169872414
Lrif1,6.220353454107791,0.39269908169872414
Lrrc17,5.780530482605219,0.39269908169872414
Ltbp3,5.089380098815465,0.39269908169872414
Mad2l1,5.15221195188726,0.39269908169872414
Map2k6,2.764601535159018,0.39269908169872414
Mapk13,5.843362335677016,0.39269908169872414
Mastl,3.707079331235956,0.39269908169872414
Mboat1,2.827433388230814,0.39269908169872414
Mcm2,2.827433388230814,0.39269908169872414
Mcm4,5.717698629533424,0.39269908169872414
Mcm5,2.8902652413026093,0.39269908169872414
Mcm6,2.764601535159018,0.39269908169872414
Melk,5.02654824574367,0.39269908169872414
Mepce,4.9637163926718735,0.39269908169872414
Mgat2,5.089380098815465,0.39269908169872414
Mis18bp1,5.15221195188726,0.39269908169872414
Mki67,5.340707511102648,0.39269908169872414
Mlf1ip,3.518583772020568,0.39269908169872414
Mnd1,4.649557127312894,0.39269908169872414
Msh2,2.9530970943744053,0.39269908169872414
Msl1,0.0,0.39269908169872414
Muc1,4.9637163926718735,0.39269908169872414
Mzt1,5.717698629533424,0.39269908169872414
Nasp,2.57610597594363,0.39269908169872414
Ncaph,5.15221195188726,0.39269908169872414
Ncoa3,0.25132741228718347,0.39269908169872414
Ndc80,4.775220833456485,0.39269908169872414
Nde1,5.592034923389832,0.39269908169872414
Neil3,4.71238898038469,0.39269908169872414
Nek2,5.843362335677016,0.39269908169872414
Nfe2l2,4.272566008882119,0.39269908169872414
Nnmt,5.089380098815465,0.39269908169872414
Nr2f6,0.6283185307179587,0.39269908169872414
Nuf2,5.654866776461628,0.39269908169872414
Nup35,5.592034923389832,0.39269908169872414
Nusap1,5.277875658030852,0.39269908169872414
Nxf1,0.0,0.39269908169872414
Odf2,5.969026041820607,0.39269908169872414
Olr1,5.9061941887488105,0.39269908169872414
Opn3,0.5026548245743669,0.39269908169872414
Orc1,3.015928947446201,0.39269908169872414
Paqr4,3.267256359733385,0.39269908169872414
Pbk,5.529203070318036,0.39269908169872414
Pcbp1,4.649557127312894,0.39269908169872414
Pcf11,6.094689747964199,0.39269908169872414
Pcna,3.141592653589793,0.39269908169872414
Pcsk6,3.330088212805181,0.39269908169872414
Pif1,5.277875658030852,0.39269908169872414
Pkmyt1,3.267256359733385,0.39269908169872414
Plag1,6.031857894892402,0.39269908169872414
Plcxd1,2.4504422698000385,0.39269908169872414
Plekhg4b,5.780530482605219,0.39269908169872414
Plk1,5.843362335677016,0.39269908169872414
Pnrc2,4.71238898038469,0.39269908169872414
Pold3,3.204424506661589,0.39269908169872414
Polq,4.523893421169302,0.39269908169872414
Ppp1r10,5.340707511102648,0.39269908169872414
Prc1,5.969026041820607,0.39269908169872414
Prr11,6.157521601035994,0.39269908169872414
Psmg3,5.717698629533424,0.39269908169872414
Psrc1,5.089380098815465,0.39269908169872414
Pttg1,0.06283185307179587,0.39269908169872414
Pwp1,5.9061941887488105,0.39269908169872414
Rad21,6.031857894892402,0.39269908169872414
Rad51ap1,4.209734155810323,0.39269908169872414
Rad51c,5.717698629533424,0.39269908169872414
Rad54l,3.581415625092364,0.39269908169872414
Ran,5.717698629533424,0.39269908169872414
Rangap1,5.46637121724624,0.39269908169872414
Rbbp8,3.330088212805181,0.39269908169872414
Rcan1,5.403539364174444,0.39269908169872414
Rfc2,3.518583772020568,0.39269908169872414
Rfc4,3.267256359733385,0.39269908169872414
Rgs3,5.089380098815465,0.39269908169872414
Rhno1,5.089380098815465,0.39269908169872414
Rhobtb3,4.209734155810323,0.39269908169872414
Rhpn1,3.581415625092364,0.39269908169872414
Rpl37,0.5026548245743669,0.39269908169872414
Rrm2,4.0212385965949355,0.39269908169872414
Rrp1,5.46637121724624,0.39269908169872414
Runx1,3.204424506661589,0.39269908169872414
Sap30,5.277875658030852,0.39269908169872414
Sapcd2,6.031857894892402,0.39269908169872414
Scyl1,5.089380098815465,0.39269908169872414
Sephs1,0.18849555921538758,0.39269908169872414
Sepn1,5.843362335677016,0.39269908169872414
Serpinb4,2.827433388230814,0.39269908169872414
Sfpq,5.969026041820607,0.39269908169872414
Sgcd,5.46637121724624,0.39269908169872414
Sgol2,5.340707511102648,0.39269908169872414
Sh3gl2,3.8327430373795477,0.39269908169872414
Shcbp1,5.340707511102648,0.39269908169872414
Ska3,4.71238898038469,0.39269908169872414
Skp2,2.4504422698000385,0.39269908169872414
Slbp,2.1362830044410597,0.39269908169872414
Slc17a2,5.9061941887488105,0.39269908169872414
Slc1a3,1.5707963267948966,0.39269908169872414
Slc25a29,3.267256359733385,0.39269908169872414
Slc39a10,0.25132741228718347,0.39269908169872414
Smad3,5.46637121724624,0.39269908169872414
Smc4,5.340707511102648,0.39269908169872414
Smtn,5.780530482605219,0.39269908169872414
Sorbs2,0.0,0.39269908169872414
Spag5,5.654866776461628,0.39269908169872414
Spdl1,5.46637121724624,0.39269908169872414
Srd5a1,5.780530482605219,0.39269908169872414
Srek1,4.084070449666731,0.39269908169872414
Srsf3,5.529203070318036,0.39269908169872414
Stag1,5.717698629533424,0.39269908169872414
Stat1,4.838052686528282,0.39269908169872414
Stat5b,5.215043804959057,0.39269908169872414
Stil,4.649557127312894,0.39269908169872414
Stk17b,4.838052686528282,0.39269908169872414
Suclg2,5.15221195188726,0.39269908169872414
Tacc3,5.46637121724624,0.39269908169872414
Tceb3,3.707079331235956,0.39269908169872414
Timp1,4.775220833456485,0.39269908169872414
Tmed7,0.5026548245743669,0.39269908169872414
Top2a,5.089380098815465,0.39269908169872414
Topbp1,3.455751918948772,0.39269908169872414
Tpx2,5.717698629533424,0.39269908169872414
Trip13,5.277875658030852,0.39269908169872414
Trmt2a,2.701769682087222,0.39269908169872414
Troap,6.157521601035994,0.39269908169872414
Tsc22d1,0.06283185307179587,0.39269908169872414
Ttc38,5.340707511102648,0.39269908169872414
Ttk,5.215043804959057,0.39269908169872414
Tuba1a,5.15221195188726,0.39269908169872414
Tuba3d,5.089380098815465,0.39269908169872414
Tuba4a,5.089380098815465,0.39269908169872414
Tubb2a,4.900884539600077,0.39269908169872414
Tubb4b,4.9637163926718735,0.39269908169872414
Tubd1,5.15221195188726,0.39269908169872414
Ube2c,5.089380098815465,0.39269908169872414
Ube2d3,0.0,0.39269908169872414
Ube2s,6.031857894892402,0.39269908169872414
Ube2t,4.1469023027385274,0.39269908169872414
Ubr5,2.9530970943744053,0.39269908169872414
Ubr7,3.267256359733385,0.39269908169872414
Ung,2.4504422698000385,0.39269908169872414
Usb1,5.969026041820607,0.39269908169872414
Usp1,3.518583772020568,0.39269908169872414
Vangl1,6.157521601035994,0.39269908169872414
Vegfc,5.969026041820607,0.39269908169872414
Vps25,4.461061568097506,0.39269908169872414
Wdr76,2.9530970943744053,0.39269908169872414
Wdr90,3.455751918948772,0.39269908169872414
Wisp1,5.02654824574367,0.39269908169872414
Wsb1,5.02654824574367,0.39269908169872414
Xbp1,2.0106192982974678,0.39269908169872414
Xpo4,6.094689747964199,0.39269908169872414
Xpr1,0.4398229715025711,0.39269908169872414
Yeats4,4.1469023027385274,0.39269908169872414
Ywhah,5.780530482605219,0.39269908169872414
Zc3h3,5.15221195188726,0.39269908169872414
Zc3hc1,5.717698629533424,0.39269908169872414
Zcchc14,0.5654866776461628,0.39269908169872414
Znf248,0.0,0.39269908169872414
Znf367,2.4504422698000385,0.39269908169872414
Znf414,3.141592653589793,0.39269908169872414
Znf521,5.780530482605219,0.39269908169872414
Zpbp,6.157521601035994,0.39269908169872414
Zranb2,2.5132741228718345,0.39269908169872414
Zwint,4.209734155810323,0.39269908169872414
